milhas_por_ano,ano_do_modelo,preco,vendido
17409,2004,90222.57,no
13700,2000,56814.68,yes
8863,2007,67538.57,yes
14261,2006,108586.31,yes
12495,2014,103620.98,no
7603,2002,39817.39,yes
15287,2000,28918.24,yes
18844,2000,28801.63,yes
10137,2002,49236.24,no
10651,2012,95284.05,yes
13556,2003,48620.65,yes
13042,2013,57204.05,yes
10338,1998,69659.25,no
14822,2009,44121.01,no
7353,2001,33791.03,yes
16226,2003,77452.37,no
22264,2005,40901.27,yes
12439,2004,50115.54,yes
9621,2002,74840.67,yes
20245,2007,83593.28,no
17978,2010,87307.82,no
12310,2000,58320.53,yes
15355,1998,8929.71,yes
16070,1999,86804.89,no
7967,2014,62144.08,no
20622,1998,26755.45,yes
8064,1999,25284.19,yes
14443,2008,76919.25,no
8832,2010,98873.46,yes
9768,2010,91072.44,no
15138,1998,41388.21,yes
11918,1999,52601.16,no
12364,2011,43441.39,yes
13089,2010,51509.94,yes
7907,2007,96877.77,no
16615,1998,93774.63,no
12670,2006,56784.54,yes
12596,2000,101999.0,yes
13635,2007,89408.66,no
19772,1999,73212.64,no
6985,2007,67420.36,no
13030,2001,84899.69,no
14181,2000,56822.62,yes
11278,2013,54438.87,yes
24230,2001,91770.82,no
16568,2000,62280.4,no
13184,2001,77938.96,no
11594,2006,61179.96,no
20741,1998,26518.67,yes
13488,2016,60169.59,yes
10400,1999,93061.48,yes
12493,2008,64756.86,yes
19289,1999,34472.44,yes
21184,2001,102375.5,no
18444,2009,82644.28,no
12154,1999,89565.99,yes
11100,2016,99765.27,yes
11912,2001,79809.92,no
13636,2000,87422.84,no
7322,2012,51997.85,yes
6353,2008,30063.35,yes
8697,2007,71265.16,yes
15920,2002,79941.62,no
17678,2001,74339.5,no
20584,1999,49719.44,yes
13193,2000,79032.55,no
8821,2000,74766.02,yes
7600,2014,76033.53,no
8698,2005,32492.72,yes
18107,2011,45335.97,yes
23331,2002,98302.11,no
16766,2007,97189.86,no
14827,2004,35786.39,yes
14088,2000,101401.9,yes
13733,2003,54232.78,no
16037,2001,50208.62,yes
13082,2004,67791.27,yes
13789,2008,57162.67,no
12388,2002,50740.44,yes
25984,2004,84070.85,no
11643,1998,89900.67,no
11487,2008,67831.88,yes
5846,2014,34131.35,yes
13911,2000,66838.44,no
11973,1998,101802.25,no
13649,2008,99093.4,no
14187,2012,69216.73,yes
9444,2011,101233.91,yes
8760,2003,79338.22,yes
9353,2010,81530.25,no
14306,2008,70204.57,no
19498,2010,64111.07,no
26841,2005,62707.7,no
6637,2008,36292.04,yes
12211,2004,79627.43,yes
14677,2007,47624.71,yes
12155,2004,109195.1,no
9889,2011,80374.36,yes
7510,1999,34632.88,yes
15015,2002,28037.36,yes
21825,2013,86631.95,no
13246,2001,42459.03,no
14052,2014,77657.6,no
16476,2011,73507.47,no
14171,2008,47877.33,yes
18637,2013,114167.1,yes
12517,1998,44844.31,yes
17816,2001,48838.0,yes
11123,2008,44228.63,yes
14817,2004,43747.63,yes
10997,2010,60426.2,no
12687,2006,55541.91,yes
9315,2007,42836.57,yes
16187,1998,23015.48,yes
20209,1998,24644.62,yes
15497,2003,26525.37,yes
18712,2000,71391.89,no
10882,1998,21379.55,yes
19893,2012,86568.0,no
11715,2012,106224.0,no
17451,1999,90971.55,no
12633,2009,94378.4,no
9331,1999,7503.7,yes
10136,2013,39299.16,yes
12099,2003,97667.39,no
16528,2000,69874.56,no
18471,2001,70276.58,yes
2743,1999,26459.82,yes
8993,1998,81563.85,yes
9151,2002,39912.53,yes
10074,2001,61984.11,no
13492,2006,90506.8,no
9965,2013,109590.14,no
12782,2006,32399.56,yes
12204,2007,46575.44,yes
20032,2013,82531.39,no
9100,2000,53020.61,yes
21970,2000,112439.19,yes
16100,2001,49610.52,yes
17127,1999,76823.57,yes
10897,2001,50906.88,yes
16144,2005,97117.18,no
13278,2005,90441.71,yes
15546,2013,41580.13,yes
10583,2005,91909.01,no
11747,2003,106149.06,yes
23941,1998,71900.75,no
13428,1998,45748.2,yes
9717,2003,70548.61,no
16727,1998,56685.16,yes
8019,1998,49636.91,yes
30680,2006,67441.19,no
10859,2011,60922.44,no
11056,2014,48350.84,yes
11757,2009,67309.3,yes
8755,2000,69675.94,no
14261,1999,59335.0,yes
13957,2003,31491.33,yes
12501,2006,58472.91,yes
19355,2009,98846.3,no
8424,1998,20613.37,yes
11179,1999,12537.81,yes
17421,2003,81207.89,no
9697,2002,104946.63,no
11359,2004,54457.87,yes
13378,1999,76467.23,yes
7791,1998,82774.62,yes
12203,2006,70511.71,no
13488,2005,31929.33,yes
6732,2001,14874.17,yes
10819,2009,89341.86,yes
19226,2003,51186.58,no
11833,2012,54240.08,yes
15592,2002,45150.08,yes
18643,1998,67313.79,no
16411,2007,94073.18,no
13522,1999,18966.29,yes
7392,2003,76264.42,yes
21801,2016,94146.42,no
26073,2003,47842.13,yes
17695,2003,91609.54,no
26759,1999,56725.54,yes
11169,1998,36509.81,yes
11115,2011,82706.76,yes
7153,2014,116899.19,yes
15203,2013,111998.27,yes
11429,2004,90583.46,yes
15220,2006,91529.25,no
8182,2001,22682.27,yes
8651,2007,65481.66,no
12564,2004,97863.74,yes
28122,2007,92833.77,no
8294,1998,57790.87,yes
7856,2005,70977.91,no
8647,2003,112277.88,no
16318,2016,62909.59,no
19064,1998,48246.46,yes
14826,2005,65260.61,no
14929,2000,83135.84,no
21430,2000,59260.03,yes
10234,2005,24897.54,yes
10424,2002,42446.97,yes
10439,2013,92446.37,no
12424,2000,19414.08,yes
11997,2007,86187.68,no
19891,1999,40671.85,no
11900,2001,38023.68,yes
11287,2011,84685.85,no
14849,2008,60573.23,yes
4684,2006,50590.07,yes
13841,1998,77272.27,no
17832,2002,32549.43,yes
10136,1998,92275.96,yes
20218,2004,62007.12,no
14360,1998,25560.74,yes
11913,2007,88938.41,no
14880,1998,82993.7,no
11571,2000,34007.42,yes
17559,2005,95725.17,no
7593,1998,41420.73,no
16631,2008,65857.07,no
12446,2002,59374.85,yes
9682,2001,48878.57,yes
20510,2008,96578.02,no
22349,2011,81118.95,no
15032,2002,66904.5,no
5899,2002,36881.21,yes
11931,2004,65952.19,no
15173,2003,44253.85,no
10559,2015,102355.3,yes
11178,2014,101541.78,yes
19635,2000,25012.15,yes
18716,2008,29034.51,yes
18677,2008,34375.0,yes
21720,1998,93423.45,no
15103,2007,104568.4,no
21137,2011,64064.94,no
11632,2001,26009.07,yes
11404,1999,91106.33,no
6373,2005,31272.87,yes
14759,2002,14529.47,yes
15836,2003,30519.64,yes
14343,2000,105218.93,yes
17541,2008,78965.67,no
10144,1998,92513.8,yes
6285,2004,27935.89,yes
7016,2002,52161.21,no
9678,2001,68842.98,no
13322,2007,92668.05,yes
17019,2008,38318.46,yes
16780,2007,19427.91,yes
13036,2004,72307.5,yes
14800,2006,23186.62,yes
11992,2001,69254.64,no
13791,2002,55454.72,yes
6459,2003,79970.22,no
8536,1999,87916.31,no
13761,2005,97457.01,yes
21140,2004,34346.6,yes
10126,2013,72615.39,yes
13800,2008,88940.58,yes
9734,2001,64301.33,yes
16420,2004,46546.66,yes
17803,2011,81347.39,no
18100,2008,79513.69,no
18954,2004,58191.63,yes
21659,2002,85844.07,no
25407,2001,37982.66,yes
13140,2011,29351.43,yes
17251,2002,55598.85,yes
15813,2005,100257.9,yes
8253,2007,95743.4,yes
15756,2009,71268.73,no
21349,1999,89506.28,no
9576,2010,87403.71,no
23097,2003,106358.93,no
16036,1998,18059.51,yes
16032,2002,39167.91,yes
18026,2015,41529.79,yes
9894,2003,56818.87,yes
12165,2006,36305.47,yes
9700,1998,39355.55,yes
12090,2005,61722.08,yes
7993,2002,23173.44,yes
22167,1999,79094.74,no
13934,2000,64523.53,no
9157,2005,50094.7,yes
19046,2012,48162.61,yes
14120,2004,39016.38,yes
26548,2006,20569.64,yes
18653,2003,46188.82,yes
19210,2001,34816.41,yes
11518,2008,59461.67,yes
14411,2010,33842.76,yes
16708,2006,103549.18,no
10964,1998,86168.46,no
10505,2006,43454.47,yes
8898,2005,35312.87,yes
13236,2000,62310.45,yes
10975,2002,74217.95,yes
11473,2001,64086.57,yes
10927,1998,43982.89,yes
14293,2001,77967.35,no
18735,2003,55668.05,no
11285,2001,44030.99,yes
16893,2002,105044.35,no
10415,2010,56015.63,yes
15241,2012,57066.39,yes
11436,1999,106832.08,no
26711,2009,44236.09,yes
7919,2000,17090.79,yes
13268,2000,93249.91,yes
19415,2008,113020.91,yes
32351,2001,85437.84,no
13160,2005,58099.05,yes
13344,2009,86079.59,no
11897,2001,31829.49,yes
18322,2002,51401.61,yes
9298,2005,29253.8,yes
15800,2004,34847.66,yes
12793,2006,56569.21,no
16067,2001,59266.06,yes
10259,2002,24222.58,yes
19974,2002,10908.14,yes
25428,2011,68319.45,no
16069,2000,49760.83,yes
9799,2012,49707.66,yes
15336,2007,107061.89,yes
14157,2007,70885.94,no
9688,2005,100065.27,yes
10714,2002,37101.38,yes
14259,2001,34134.12,yes
11483,2014,65968.19,no
23247,2002,67645.25,no
11094,2004,86156.0,no
25918,1998,58342.79,yes
9248,2007,48981.07,yes
12556,2005,51753.1,yes
13012,2007,43956.36,yes
14431,2005,31759.6,yes
12404,1998,39024.01,yes
12944,1998,46241.36,no
13828,1999,52521.62,yes
11727,2003,25930.42,yes
11209,2003,95856.47,yes
14091,2005,101841.57,no
11163,2003,105283.02,yes
9786,1999,57515.25,yes
9230,2004,76111.58,no
12399,2004,24447.09,yes
11104,2009,102576.21,yes
10373,1998,80898.03,no
6330,2008,80060.0,no
16220,2001,72689.34,no
10037,2005,110428.33,yes
12167,2012,114476.75,no
18276,2010,71540.02,no
18988,2001,12963.65,yes
15257,2001,47344.69,yes
8600,2001,79297.91,no
17687,2012,40082.89,yes
13190,2007,81311.48,no
9070,2000,65658.37,yes
7699,2005,27343.13,yes
10935,2001,48000.57,yes
13658,2010,95924.51,yes
9808,2003,72407.56,yes
20493,2000,75827.05,no
20126,2011,71486.35,no
8245,2005,33306.07,yes
12789,2000,59837.43,no
12023,2002,113335.12,no
7086,1998,34518.45,yes
12696,2005,56423.62,yes
10023,1999,64693.86,no
12056,2008,105211.0,yes
11948,2004,101956.72,no
11586,2012,107323.54,yes
12509,2002,74101.45,yes
5639,1999,78146.19,no
14985,2005,55876.82,yes
17587,2000,32795.69,yes
15021,1998,61784.04,no
13819,2002,48556.09,yes
13813,2009,71951.17,no
10897,1998,45057.04,yes
16409,2008,58064.07,yes
21416,2009,79135.58,no
11792,2007,57536.71,yes
13963,1999,24861.07,yes
14108,1999,18161.06,yes
20243,2013,55376.97,yes
10260,2015,99180.48,no
15541,2006,99128.81,no
13102,2007,91403.6,no
18450,2017,60642.18,no
9595,2011,90162.17,yes
22247,1998,85184.33,no
7462,2004,73209.89,yes
17383,2000,43997.43,yes
24915,1998,53098.77,no
15432,2002,66927.05,no
13853,2004,18891.57,yes
24746,2005,62211.71,yes
14356,2002,68587.14,yes
14032,2001,21910.68,yes
13558,2011,111568.03,yes
17216,2003,90004.17,no
13968,2001,68191.14,no
18449,2005,82464.01,no
14041,1999,15272.61,yes
15815,2005,51881.97,yes
23143,2000,14705.93,yes
16136,2000,59020.02,no
9674,1999,53526.87,yes
11023,2015,62984.5,no
11776,2001,52049.24,yes
13445,2009,109230.21,yes
7346,2001,31366.3,yes
19281,2012,111083.69,yes
15452,2008,39418.61,yes
21072,2004,71870.03,no
21153,2008,63615.91,no
18325,1999,82900.74,no
16751,2004,103515.31,yes
13269,2002,86199.56,yes
14171,1998,38278.43,yes
9138,2001,60098.61,yes
13683,2006,34293.18,yes
14615,2009,55375.14,yes
13084,2000,73726.26,no
22207,2004,69750.6,no
15265,2005,67626.93,no
19494,2002,76120.47,no
10832,2012,69267.69,no
13059,2000,30850.84,yes
26276,1998,40449.76,no
12789,2012,112247.94,yes
13854,2001,65544.13,no
13567,2001,39301.06,yes
13531,2001,46095.54,yes
24062,2005,30104.53,yes
10733,2000,74909.09,yes
14677,2008,52399.25,yes
9875,2002,37160.1,yes
19110,2012,90989.91,no
12151,2005,98694.07,no
14311,2004,93334.28,no
15019,2011,56964.78,yes
9529,2004,55769.32,yes
11476,2006,51337.51,yes
9574,2006,85409.07,no
7182,2005,49181.36,yes
13063,1999,93591.52,no
15343,1998,38977.43,yes
13264,2000,78344.77,no
16722,2012,77562.5,no
10639,2008,86862.34,no
8315,2006,93846.02,no
9549,2001,96848.34,no
13094,2006,104746.72,no
10260,2000,54946.05,yes
16279,2014,77925.66,no
11602,2003,113836.67,yes
39572,2004,67358.82,no
17412,1998,39071.2,yes
21285,1999,103464.23,yes
18243,1998,71583.43,yes
9250,2004,76787.48,yes
14710,2000,26190.09,yes
15905,1998,71986.4,no
6794,2005,67404.3,yes
13153,2013,44497.2,no
12742,2011,39458.06,yes
13224,2012,109521.82,yes
7621,2003,35715.31,yes
12711,1998,38010.76,yes
7327,1999,39474.87,yes
9322,2005,104775.95,yes
17069,1998,87168.13,no
19391,2007,89438.16,no
18564,2009,30352.21,yes
12392,1998,50310.29,yes
12654,2000,43200.09,yes
10494,1998,68844.3,no
6037,2014,104431.02,no
9784,1998,40928.83,no
15345,2010,84989.65,no
11359,1999,21918.53,yes
11130,2000,43983.35,yes
16988,2002,115665.5,yes
9613,2010,60983.14,yes
9580,2003,91304.2,no
5834,2000,82374.19,yes
14780,2006,52292.46,yes
8842,2005,100969.8,yes
14024,2004,69676.74,yes
9878,2004,58396.27,yes
11103,2016,84378.37,no
8620,2006,93920.71,no
9282,2001,16583.49,yes
15955,2003,73142.59,no
10986,2004,90382.75,no
5817,2007,58598.82,yes
19064,1998,70873.27,no
13768,2002,56619.03,yes
12750,2009,96696.35,no
9233,1999,33517.16,yes
12109,2001,43814.57,yes
7605,2004,37598.99,yes
17248,1998,73839.72,no
17003,1999,85767.98,no
10083,2006,53874.94,yes
10988,2011,74630.55,yes
12662,1998,26311.97,yes
15029,1999,50214.56,yes
14779,2005,86062.39,yes
11515,2002,83534.25,no
9702,2002,65531.43,no
12542,2006,16201.88,yes
20315,1999,62130.49,no
19121,1999,45334.86,yes
27430,2010,73696.53,no
17782,1999,92941.0,no
10034,2001,104863.39,yes
12221,1998,25562.64,yes
13303,2009,55921.38,no
24294,2000,35466.34,yes
13712,2000,60833.24,yes
20990,1999,83343.08,no
20766,1999,26304.2,yes
34029,1998,51004.62,yes
13690,2003,69256.14,no
10994,2013,87322.97,no
12897,2008,75795.41,yes
10383,1999,31338.13,yes
14664,2005,45070.48,yes
9067,2005,34127.99,yes
20739,2005,82544.66,no
17586,2011,89662.0,no
14294,2004,67795.07,no
20698,2011,39657.01,yes
15237,2009,52993.15,yes
8314,2001,75050.15,no
10649,2010,63944.49,no
23197,2013,92076.75,no
8094,2005,55399.68,yes
7295,2014,96801.65,yes
24253,2008,90072.14,no
11246,2009,75572.42,no
22713,2004,67205.38,no
26583,2012,81930.17,no
13417,2002,45845.16,yes
5979,2000,44797.14,yes
15115,2006,50769.85,yes
34491,2001,31678.58,yes
15743,2002,111352.17,yes
8592,2010,70240.03,no
11395,2002,107445.18,yes
13512,2000,39647.42,yes
12811,1998,95378.14,yes
23061,2002,27506.81,yes
15831,1999,75795.02,no
9106,2000,50676.98,yes
12691,1998,45932.03,yes
6918,2013,66737.28,yes
20611,2004,80828.12,no
11793,2008,63315.59,yes
14164,2003,73010.96,no
21187,2003,41259.5,yes
19966,2003,44950.8,yes
22550,2007,28788.94,yes
6728,2005,87613.9,no
20375,2007,78266.52,no
12200,2000,25317.55,yes
15916,2005,71793.32,no
9187,2003,96349.8,no
19834,2000,57886.45,no
17396,2003,61000.43,no
8392,2002,90338.24,yes
24611,2011,97408.72,no
18647,2012,108889.07,yes
9435,2001,46449.07,yes
16478,2010,108851.98,yes
10714,2007,83802.21,no
15509,2004,18711.16,yes
6961,1999,73871.02,no
13160,2003,47449.88,yes
8032,1998,32704.61,yes
10780,2009,63960.8,no
8043,1998,91697.81,no
17233,2003,47970.76,no
7593,1998,81489.91,no
11058,1998,105051.41,no
15142,2012,52307.83,yes
11383,2007,42882.48,yes
16623,2011,67450.41,no
22356,2015,97545.49,no
13477,2003,98664.76,yes
17621,2006,61705.34,yes
22529,2009,87101.79,no
10109,2003,83709.84,yes
14860,2004,46788.77,yes
9470,2009,109800.85,no
16853,1998,105296.36,no
11028,2014,104733.71,no
9279,2010,52946.42,yes
13071,2006,75846.29,no
9592,2006,55925.54,yes
8022,2004,58520.62,no
14369,2000,33816.14,yes
10797,2003,27644.66,yes
21507,1998,104333.28,yes
8924,1999,45378.16,yes
13166,2005,67512.24,yes
14387,2000,39023.13,yes
11405,2006,82188.94,yes
13150,2009,102350.45,no
23572,1998,105902.37,yes
23037,2009,110872.7,yes
23652,2005,66520.01,no
13325,2005,42560.09,yes
12591,2006,60511.93,no
12984,1998,58351.79,yes
6563,2011,110594.55,no
9950,1999,60354.71,no
12820,2000,81969.77,yes
19253,2007,35927.74,yes
10982,2014,54770.74,yes
14781,1998,72009.58,no
18441,2008,89783.82,no
15420,2008,49302.1,yes
14958,2004,23188.29,yes
10083,2009,51360.97,yes
21966,2003,46402.31,no
10764,2002,81291.88,yes
18038,2006,91191.2,no
6583,2005,109982.47,yes
8235,2000,43070.85,yes
12138,2015,59942.45,yes
14182,2002,26653.26,yes
13437,2007,49261.68,no
11940,2009,78304.61,yes
14735,2007,102147.52,yes
9783,2007,55250.27,yes
18347,2000,39405.26,yes
16385,2003,69351.42,no
11508,2006,40407.53,yes
11238,2002,85187.91,yes
8109,2006,85266.31,no
10658,2005,68061.65,no
22517,2001,37706.55,yes
12356,2004,60663.59,no
22211,2006,91412.21,no
11423,1998,48922.24,yes
21138,2002,41878.72,yes
10223,2007,30757.4,yes
11642,2006,36789.42,yes
13744,2002,34786.88,yes
9600,2010,38928.49,yes
18322,2000,63123.87,no
10539,1998,61409.61,yes
11819,1999,65437.31,no
10521,1999,34984.6,yes
16295,2007,102569.6,yes
24971,2001,25269.07,yes
10927,2009,107394.82,no
14201,1999,41131.05,yes
10179,2010,64581.66,no
12544,1999,51447.38,yes
21468,2007,105295.28,yes
10436,1998,34779.05,yes
18889,2014,54973.97,yes
30125,1999,80306.81,no
18121,1999,21336.35,yes
8380,2007,90651.4,no
15620,1999,21187.74,yes
7106,2000,104689.08,yes
8868,1999,18059.63,yes
10266,2004,61493.01,yes
11557,2008,53405.9,yes
15935,2007,108162.47,no
9442,2003,87744.68,no
21630,2007,71668.79,no
19405,2005,69845.25,no
7890,2010,113116.45,no
12602,2007,71531.74,no
8509,2008,67002.34,yes
19424,2005,68887.32,no
11974,2001,63164.6,no
13975,2015,81532.78,no
19069,1999,61751.69,no
15220,1998,98845.63,no
28945,1999,5599.53,yes
6812,1999,80920.39,no
14474,2014,84848.22,no
23794,2003,73042.71,no
7219,2008,100692.18,no
10341,2006,60652.47,yes
9601,1998,74010.73,no
15823,2004,42675.48,yes
9982,2003,40441.82,yes
18406,2001,43924.97,yes
12478,2006,55655.16,yes
12743,2006,73065.52,no
6563,2000,42547.11,yes
24474,2005,69244.28,yes
22147,2001,88516.67,no
11632,2002,79492.83,yes
7761,1998,7655.58,yes
11003,2006,67853.48,no
5490,2002,81337.35,yes
11298,2001,71487.82,no
14093,2001,89474.87,no
22580,1999,76513.37,no
25928,2008,73782.03,no
15978,1999,17614.08,yes
18697,2007,68907.5,no
18940,2003,36650.93,yes
6498,2001,94403.93,yes
14594,2007,43694.96,yes
12047,2000,26429.45,yes
10542,2004,81618.38,no
11695,1999,51317.64,yes
16046,2003,17026.76,yes
19030,1999,97094.47,no
7934,2002,51758.45,yes
17442,2007,73500.37,no
8254,2006,81938.06,no
25239,2006,30069.76,yes
12000,2012,37473.25,yes
12572,2001,68988.54,yes
15059,2010,42853.7,yes
11965,2010,98947.73,no
12679,1998,52800.12,yes
6770,2002,53709.03,no
12804,2001,84611.62,no
9735,1998,88495.54,no
16992,2003,75066.34,no
10853,2009,92849.14,yes
11899,2006,31590.71,yes
17826,2003,92955.85,no
14023,1999,92987.77,no
16150,2005,52873.77,yes
6735,2012,34176.5,yes
26972,2007,24359.73,yes
23690,2000,82770.69,no
20648,2001,43543.75,no
8423,2007,49032.39,yes
14519,1999,41551.44,yes
20353,2001,70044.12,no
7127,1999,82008.77,yes
16610,1998,18535.42,yes
11288,2003,63248.92,yes
20659,2007,100574.64,yes
13845,1999,67108.84,yes
13805,1999,64876.34,no
7675,1999,54435.66,yes
8409,2000,86598.15,yes
11897,1999,85780.99,yes
7776,2003,99598.93,no
13090,2016,70546.79,no
24169,2001,91834.84,no
22450,2008,101306.04,yes
23778,2000,62276.05,no
9543,2007,96464.53,yes
16150,2007,75020.13,no
17388,2003,97618.3,no
20278,2000,42128.83,yes
21585,2001,33128.74,yes
21354,2002,13125.95,yes
13645,2000,99289.76,yes
16086,2000,107334.81,yes
15582,2007,86679.82,no
19871,2012,101234.08,no
14159,1999,26604.26,yes
25423,2000,51614.23,yes
8744,2015,112183.77,no
8262,1998,64984.16,yes
13869,2009,80426.31,yes
19708,2009,85770.28,no
12311,2008,89274.82,no
13073,2012,94494.62,no
8030,1999,88550.62,no
14195,2004,62488.49,yes
26782,2003,41696.32,no
14453,2003,30168.42,yes
10073,2003,27772.4,yes
10244,2000,42911.01,yes
38023,2005,70268.73,no
15684,2002,43909.14,no
7827,2004,71521.92,yes
9303,2006,77204.75,no
13058,2005,88702.1,no
6584,2016,96131.16,no
16422,2000,34818.19,yes
19229,2003,78066.57,no
24617,1999,10493.88,yes
13484,2001,52771.85,yes
12438,2010,33946.07,yes
11693,2001,88248.02,no
14012,2002,76243.9,no
5262,2009,90305.71,yes
25141,2008,85202.59,no
6217,2012,69207.79,yes
27892,2012,94412.41,no
8369,2007,107521.86,yes
14728,1998,58470.55,yes
25671,2002,46737.93,no
7718,2004,85767.36,yes
12385,2008,48241.4,yes
30457,1998,84959.36,no
23905,2016,108027.76,yes
13057,1998,54151.07,yes
9444,2009,50096.36,yes
8802,1999,36657.94,yes
9124,2003,64391.61,yes
16660,1999,65387.97,no
12044,2011,29284.41,yes
19110,2004,108652.21,yes
17645,2015,66048.21,no
5419,1999,72189.94,yes
17014,2000,47890.63,yes
15569,1999,35421.98,yes
22835,1999,64194.58,no
11990,2010,85827.73,yes
8858,2006,101430.07,yes
2930,2011,52163.34,no
15790,2007,53920.18,no
15918,2009,33715.41,yes
10725,2006,98024.83,no
13825,2007,85764.06,yes
19602,1998,46759.82,no
12592,2006,20968.89,yes
11613,2000,83889.31,no
14719,2007,31569.79,yes
14611,1999,84307.96,no
20638,2006,92521.76,no
18744,2007,59182.36,yes
17667,2009,98345.79,no
14562,2002,35746.71,yes
9828,2000,43866.39,yes
8218,2003,58751.83,yes
14120,2012,53826.48,no
10731,1998,86025.62,yes
15862,2008,31178.21,yes
17532,2005,47580.21,yes
18360,1999,78968.03,no
11992,2004,61063.88,yes
14671,2009,33727.21,yes
9847,2007,23760.17,yes
10320,2003,30207.91,yes
9302,1999,70811.17,no
14457,2002,99643.8,yes
14158,2000,63740.18,no
20456,2006,34560.79,yes
21626,1998,74672.66,no
11488,2007,41938.71,yes
11806,2003,53899.24,no
19695,2000,57175.41,no
14212,2000,83413.63,no
21664,2008,85451.89,no
6610,2010,71835.89,yes
19447,2006,42764.97,yes
14743,2005,49485.43,no
6651,2003,46011.24,yes
10680,2003,69604.32,yes
26634,2003,77816.91,no
17027,2001,105757.4,yes
21479,1999,16972.38,yes
14165,1999,19452.22,yes
10058,1999,90763.94,yes
26322,1999,98193.55,no
9584,2005,34325.02,yes
8050,2003,81560.9,yes
9435,2005,76962.87,yes
5122,2009,55402.57,yes
7473,2002,68906.0,yes
15222,2008,91953.36,no
20565,1999,84725.42,no
15431,1999,29498.84,yes
19119,2009,44435.04,yes
9177,2002,106077.77,yes
15570,2015,114355.81,yes
8483,2003,94594.73,yes
14246,2003,91150.36,no
15532,1999,37918.26,yes
17109,2002,69652.15,no
10698,2004,71802.74,yes
8798,2012,72315.29,no
15136,2000,50822.65,no
18218,2010,53260.4,yes
18486,2008,67845.45,no
10253,2005,83509.09,no
11356,2002,36266.35,yes
7764,2013,62400.23,no
13791,2009,103179.47,yes
18873,2001,26950.9,yes
10454,2001,71772.42,no
